Rank Name Score Finish Time Q1 (3) Q2 (6) Q3 (6) Q4 (6)
166|chensuim|15|1:20:50|0:02:07|0|0:14:18|1|-1|-1|1:00:50|3|
167|NosTalGiaSURE|15|1:21:13|0:03:40|0|0:28:33|1|-1|-1|1:11:13|1|
168|DemonSong|15|1:21:24|0:05:58|0|1:06:24|2|0:56:22|1|-1|-1|
169|xhuaoe|15|1:21:31|0:44:58|0|-1|-1|1:10:39|0|1:21:31|0|
170|mike51|15|1:21:48|0:04:46|0|0:39:12|1|-1|-1|1:16:48|0|
171|supernanren|15|1:22:05|1:02:40|0|1:12:05|1|-1|-1|0:29:35|1|
172|freylin|15|1:22:09|0:06:52|0|0:37:07|0|-1|-1|1:22:09|0|
173|dut200901102|15|1:22:18|0:41:01|0|1:12:18|1|-1|-1|1:01:33|1|
174|Corgo|15|1:22:50|0:09:24|0|0:31:45|1|-1|-1|1:17:50|0|
175|PlotCondor|15|1:23:55|0:07:56|0|0:52:19|0|1:23:55|0|-1|-1|
176|MhJoker|15|1:24:32|0:13:42|0|1:19:32|0|-1|-1|1:11:08|1|
177|wangshuang|15|1:26:07|0:07:56|0|0:47:41|2|-1|-1|1:16:07|0|
178|jmaeda|15|1:26:49|0:09:46|0|-1|-1|1:07:55|0|1:26:49|0|
179|leoknuth|15|1:26:54|0:07:42|0|1:21:54|0|0:38:00|1|-1|-1|
180|zhanghuimeng|15|1:27:04|1:22:04|0|0:39:32|1|-1|-1|1:17:20|0|
181|zdai|15|1:27:49|0:10:07|0|0:22:06|0|-1|-1|1:22:49|1|
182|AlexXYang|15|1:27:51|0:05:43|0|0:53:53|2|1:17:51|0|-1|-1|
183|yre|15|1:28:29|0:06:53|0|-1|-1|0:39:52|1|1:23:29|0|
184|hamlet_fiis|15|1:28:39|0:10:28|1|1:13:39|2|0:29:32|0|-1|-1|
185|xiecong|15|1:28:41|0:08:15|0|0:39:02|0|-1|-1|1:23:41|1|
186|1a2012|15|1:28:44|0:19:50|0|-1|-1|0:45:42|1|1:18:44|1|
187|user1306|15|1:29:15|0:07:05|0|1:05:48|0|-1|-1|1:24:15|1|
188|looooki|15|1:30:44|0:06:52|0|0:56:51|0|-1|-1|1:25:44|1|
189|ctitof137|15|1:31:03|0:09:23|0|0:53:01|2|-1|-1|1:21:03|0|
190|Mike_Chen|15|1:31:30|0:06:04|0|0:33:26|0|1:11:30|4|-1|-1|
191|Antisymmetry|15|1:31:58|0:08:08|0|-1|-1|1:21:58|2|0:58:17|0|
192|flagoffers|15|1:32:13|0:19:38|0|1:07:57|1|-1|-1|1:27:13|0|
193|MakeChanges|15|1:32:25|0:04:36|0|0:48:40|1|-1|-1|1:27:25|0|
194|AndreZWei|15|1:32:31|0:09:19|0|0:41:22|1|-1|-1|1:17:31|2|
195|Greatjian|15|1:32:51|0:04:54|0|-1|-1|1:22:51|2|1:02:07|0|
196|gultai4uk_r|15|1:33:20|0:10:00|0|1:28:20|1|-1|-1|0:43:54|0|
197|raymond_gnu|15|1:33:33|0:08:10|0|0:44:48|3|-1|-1|1:13:33|1|
198|goelvibhor|15|1:33:55|0:07:55|0|0:32:32|0|-1|-1|1:28:55|1|
199|codeprem|15|1:34:06|0:10:05|0|-1|-1|0:40:43|0|1:19:06|3|
200|zl1zl|15|1:34:10|0:14:51|0|-1|-1|1:19:10|2|0:57:08|1|
201|creep04|15|1:34:15|1:02:28|0|1:18:11|2|1:24:15|0|-1|-1|
202|hdzhang|15|1:34:32|0:08:23|0|-1|-1|1:14:32|2|0:33:36|2|
203|czq92|15|1:35:55|0:03:38|0|-1|-1|1:10:55|5|0:55:47|0|
204|xieyijian1997|15|1:35:58|0:04:28|0|-1|-1|0:56:41|2|1:15:58|2|
205|jcaoso1a|15|1:36:11|0:12:44|0|0:52:53|3|-1|-1|1:21:11|0|
206|CarryQ|15|1:37:15|0:03:29|0|1:17:15|1|-1|-1|0:40:26|3|
207|pchen76|15|1:37:58|0:03:41|0|1:22:58|3|-1|-1|1:12:41|0|
208|smoglu|15|1:38:42|0:05:19|0|-1|-1|1:18:42|4|0:39:27|0|
209|patrick_psq|15|1:39:08|0:11:21|0|1:24:08|1|-1|-1|1:01:12|2|
210|harsh700ca|15|1:39:16|0:16:42|0|0:48:02|2|-1|-1|1:29:16|0|
211|hahnxia|15|1:39:20|0:03:52|0|-1|-1|0:51:12|5|1:09:20|1|
212|payall4u|15|1:39:22|0:11:57|1|0:41:47|1|-1|-1|1:29:22|0|
213|txingml|15|1:39:27|0:04:34|0|-1|-1|0:21:12|1|1:24:27|2|
214|yohoo|15|1:39:40|0:28:01|0|0:58:04|1|1:24:40|2|-1|-1|
215|Ambo|15|1:40:33|1:20:33|0|1:18:22|4|-1|-1|1:19:53|0|
