Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (4) Q4 (6)
192|xyzabcdef|17|0:40:32|0:02:22|1|0:06:34|0|0:11:14|0|0:35:32|0|
193|G9qTcpNfwQ|17|0:40:38|0:03:20|1|0:06:59|0|0:13:45|0|0:35:38|0|
194|Moguitous|17|0:40:42|0:02:18|1|0:09:55|0|0:14:18|0|0:35:42|0|
195|Nervose|17|0:40:46|0:12:06|0|0:18:01|1|0:23:30|0|0:35:46|0|
196|Deepanshu_Dhakate|17|0:40:51|0:39:43|0|0:40:51|0|0:38:24|0|0:39:15|0|
197|catnipan|17|0:40:53|0:01:43|0|0:05:41|0|0:12:15|0|0:40:53|0|
198|coolstar151|17|0:40:57|0:02:18|1|0:06:31|0|0:35:57|0|0:24:51|0|
199|wa_magnet|17|0:41:05|0:05:33|1|0:09:23|0|0:15:23|0|0:36:05|0|
200|any_name|17|0:41:11|0:02:57|1|0:08:07|0|0:14:59|0|0:36:11|0|
201|panpeng|17|0:41:17|0:03:23|1|0:10:11|0|0:16:48|0|0:36:17|0|
202|Arpan_Bhowmik|17|0:41:31|0:05:22|0|0:09:55|0|0:21:22|0|0:41:31|0|
203|txingml|17|0:41:49|0:11:35|1|0:16:48|0|0:24:25|0|0:36:49|0|
204|sebnyberg|17|0:41:59|0:12:23|1|0:15:31|0|0:23:58|0|0:36:59|0|
205|pasricha_dhruv|17|0:42:04|0:37:04|1|0:08:43|0|0:13:28|0|0:30:24|0|
206|mtjtju|17|0:42:05|0:02:18|1|0:06:43|0|0:15:32|0|0:37:05|0|
207|CoolMaoKu|17|0:42:10|0:37:10|1|0:07:45|0|0:12:10|0|0:36:24|0|
208|agakishy|17|0:42:14|0:03:38|0|0:13:37|0|0:20:04|0|0:42:14|0|
209|Ayanerru|17|0:42:15|0:02:10|0|0:07:33|0|0:26:13|0|0:42:15|0|
210|xlllli|17|0:42:16|0:04:37|0|0:11:20|0|0:24:26|0|0:42:16|0|
211|tomarint|17|0:42:26|0:02:17|2|0:06:57|0|0:18:26|0|0:32:26|0|
212|Goffe|17|0:42:45|0:02:59|1|0:07:48|0|0:13:55|0|0:37:45|0|
213|brickcommander|17|0:42:47|0:02:39|1|0:06:35|0|0:12:54|0|0:32:47|1|
214|xxxqaq|17|0:42:49|0:04:25|1|0:09:57|0|0:17:25|0|0:37:49|0|
215|liupengsay|17|0:42:50|0:02:16|1|0:04:59|0|0:10:54|0|0:32:50|1|
216|wchwch|17|0:42:54|0:02:44|0|0:14:04|0|0:33:45|0|0:42:54|0|
217|realyogendra|17|0:42:57|0:03:59|0|0:08:24|0|0:16:50|1|0:37:57|0|
218|newhar|17|0:42:59|0:02:53|0|0:06:46|0|0:10:55|0|0:42:59|0|
219|jl1230|17|0:43:00|0:05:07|1|0:08:59|0|0:21:11|0|0:38:00|0|
220|alisky|17|0:43:18|0:02:26|0|0:07:47|0|0:13:02|0|0:43:18|0|
221|baislsl|17|0:43:23|0:03:30|1|0:09:04|0|0:14:39|0|0:38:23|0|
222|horrlod|17|0:43:30|0:01:46|1|0:06:25|0|0:19:14|0|0:33:30|1|
223|shang-di-de-tou-zi-14|17|0:43:39|0:03:04|1|0:07:37|0|0:12:53|0|0:38:39|0|
224|tester_|17|0:43:44|0:02:18|1|0:08:53|0|0:15:59|0|0:38:44|0|
225|kostet499|17|0:43:47|0:03:36|2|0:09:37|0|0:14:36|0|0:33:47|0|
226|FreeYourMind|17|0:43:49|0:04:00|1|0:08:47|0|0:13:50|0|0:38:49|0|
227|xnqs|17|0:43:50|0:02:00|1|0:06:01|0|0:21:20|0|0:33:50|1|
228|_anusharma|17|0:43:59|0:01:58|1|0:04:28|0|0:14:48|0|0:33:59|1|
229|Iori-Fuyusaka|17|0:44:02|0:02:06|1|0:03:41|0|0:05:57|0|0:39:02|0|
230|neugis|17|0:44:03|0:22:03|0|0:13:12|0|0:19:23|0|0:44:03|0|
231|Masalmah|17|0:44:08|0:05:33|1|0:12:22|0|0:21:27|0|0:39:08|0|
232|mcy4ever|17|0:44:10|0:03:56|3|0:07:12|0|0:15:10|0|0:29:10|0|
233|neeraj745|17|0:44:17|0:09:47|2|0:13:12|0|0:20:14|0|0:34:17|0|
234|doppler|17|0:44:18|0:03:08|0|0:07:16|0|0:12:40|0|0:44:18|0|
235|Raindops117|17|0:44:21|0:02:01|1|0:07:50|0|0:14:12|0|0:39:21|0|
236|kei921|17|0:44:22|0:39:22|1|0:39:04|0|0:38:49|0|0:38:42|0|
237|scut_dell|17|0:44:32|0:06:11|1|0:11:51|0|0:21:45|0|0:39:32|0|
238|logbase2|17|0:44:34|0:04:07|0|0:09:26|0|0:22:36|1|0:34:34|1|
239|learnToCode12|17|0:44:34|0:06:31|1|0:10:33|0|0:15:04|0|0:34:34|1|
240|galgres|17|0:44:34|0:02:13|0|0:06:15|0|0:12:46|0|0:44:34|0|
241|dontcallmepandey|17|0:44:41|0:10:02|1|0:10:24|0|0:34:41|1|0:19:52|0|
242|Marmaduke|17|0:44:41|0:02:18|0|0:11:10|0|0:16:59|0|0:44:41|0|
243|r10922167|17|0:44:44|0:02:40|1|0:07:10|0|0:17:12|0|0:39:44|0|
244|chi-yue-dian|17|0:44:51|0:03:03|0|0:08:02|0|0:17:54|0|0:34:51|2|
245|entropymaker|17|0:44:56|0:01:49|1|0:06:27|0|0:11:01|0|0:34:56|1|
246|hanasentinel|17|0:45:06|0:44:34|0|0:44:46|0|0:44:57|0|0:45:06|0|
247|xiao-ran-e|17|0:45:13|0:02:13|0|0:08:38|0|0:20:11|0|0:45:13|0|
248|TushaarDTU|17|0:45:21|0:42:22|0|0:41:34|0|0:45:21|0|0:41:08|0|
249|gradesking|17|0:45:33|0:17:20|0|0:05:12|0|0:10:16|0|0:40:33|1|
250|luojh|17|0:45:40|0:02:32|0|0:08:29|0|0:16:15|0|0:40:40|1|
251|silent_hunter|17|0:45:43|0:40:43|0|0:33:49|0|0:25:01|1|0:15:55|0|
252|taolei0628|17|0:45:50|0:03:28|1|0:09:35|0|0:23:15|0|0:40:50|0|
253|Tom_Smith|17|0:45:55|0:03:50|0|0:11:19|0|0:19:34|0|0:45:55|0|
254|kepadedaidai|17|0:46:00|0:41:00|0|0:36:36|0|0:29:13|1|0:18:18|0|
255|buxuhepepsi|17|0:46:01|0:07:25|4|0:11:04|0|0:13:52|0|0:26:01|0|
256|bcb98801xx|17|0:46:09|0:04:24|1|0:09:12|0|0:16:00|0|0:41:09|0|
257|Fasrate10|17|0:46:13|0:41:13|1|0:36:22|0|0:31:09|0|0:26:02|0|
258|LinGuoWang|17|0:46:28|0:02:14|1|0:08:12|0|0:19:39|0|0:41:28|0|
259|duyiblue|17|0:46:29|0:01:57|1|0:07:18|0|0:13:37|0|0:41:29|0|
260|azhurtbayev|17|0:46:53|0:04:20|0|0:07:26|0|0:20:32|0|0:46:53|0|
261|chuck-fu|17|0:46:55|0:02:00|0|0:06:40|0|0:13:18|0|0:41:55|1|
262|levy0834|17|0:46:55|0:05:07|1|0:11:05|0|0:19:07|0|0:41:55|0|
263|kphmd|17|0:46:59|0:02:03|1|0:07:29|0|0:16:25|0|0:41:59|0|
264|lost-temple-2|17|0:47:05|0:01:52|0|0:05:52|0|0:12:11|0|0:42:05|1|
265|koishi514|17|0:47:06|0:10:09|3|0:13:06|0|0:18:14|0|0:32:06|0|
266|mopriestt|17|0:47:15|0:02:42|0|0:07:50|0|0:19:50|0|0:42:15|1|
267|yumkam|17|0:47:18|0:04:34|1|0:11:00|0|0:18:54|0|0:42:18|0|
268|flash500|17|0:47:19|0:05:35|1|0:10:57|0|0:18:36|0|0:42:19|0|
269|jxfzzzt|17|0:47:23|0:02:12|1|0:08:24|0|0:16:15|0|0:42:23|0|
270|alex391a|17|0:47:29|0:03:44|1|0:11:07|0|0:20:04|0|0:42:29|0|
271|jushuai_lfx|17|0:47:32|0:01:33|1|0:09:18|0|0:15:45|0|0:42:32|0|
272|bless-4ne|17|0:47:44|0:02:18|0|0:05:46|0|0:13:15|1|0:32:44|2|
273|tushar247|17|0:47:56|0:19:53|2|0:04:41|0|0:13:41|1|0:32:56|0|
274|gupta_samarth|17|0:48:12|0:01:49|1|0:05:38|0|0:11:01|0|0:43:12|0|
275|achase536|17|0:48:16|0:03:15|1|0:07:45|0|0:13:28|0|0:43:16|0|
276|long-brogia|17|0:48:17|0:09:34|3|0:13:14|0|0:18:56|0|0:33:17|0|
277|leetcodedocteel|17|0:48:19|0:01:54|1|0:05:37|0|0:13:50|0|0:43:19|0|
