Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
5438|Coder_OP|3|0:13:51|0:08:51|1|-1|-1|-1|-1|-1|-1|
5439|nicolas-8d|3|0:13:54|0:13:54|0|-1|-1|-1|-1|-1|-1|
5440|ezelsu|3|0:13:54|0:08:54|1|-1|-1|-1|-1|-1|-1|
5441|180031213_Shravani|3|0:13:55|0:13:55|0|-1|-1|-1|-1|-1|-1|
5442|sagar353|3|0:13:55|0:13:55|0|-1|-1|-1|-1|-1|-1|
5443|usui|3|0:13:56|0:13:56|0|-1|-1|-1|-1|-1|-1|
5444|vinoltauro|3|0:13:57|0:13:57|0|-1|-1|-1|-1|-1|-1|
5445|SecondX|3|0:13:57|0:08:57|1|-1|-1|-1|-1|-1|-1|
5446|expert_coder|3|0:13:57|0:13:57|0|-1|-1|-1|-1|-1|-1|
5447|AnderLoki|3|0:13:58|0:13:58|0|-1|-1|-1|-1|-1|-1|
5448|harshvcode|3|0:13:58|0:13:58|0|-1|-1|-1|-1|-1|-1|
5449|st93829|3|0:13:58|0:13:58|0|-1|-1|-1|-1|-1|-1|
5450|durejapushkar|3|0:13:59|0:13:59|0|-1|-1|-1|-1|-1|-1|
5451|7bcoder|3|0:14:00|0:14:00|0|-1|-1|-1|-1|-1|-1|
5452|Bakushin|3|0:14:00|0:09:00|1|-1|-1|-1|-1|-1|-1|
5453|kuldeepsingh20|3|0:14:01|0:14:01|0|-1|-1|-1|-1|-1|-1|
5454|Vishekkumar|3|0:14:01|0:14:01|0|-1|-1|-1|-1|-1|-1|
5455|ya-ya-lu-e|3|0:14:02|0:14:02|0|-1|-1|-1|-1|-1|-1|
5456|halder555412|3|0:14:02|0:14:02|0|-1|-1|-1|-1|-1|-1|
5457|leetabhi|3|0:14:02|0:14:02|0|-1|-1|-1|-1|-1|-1|
5458|dhirajpodar|3|0:14:04|0:14:04|0|-1|-1|-1|-1|-1|-1|
5459|mit2019111|3|0:14:05|0:14:05|0|-1|-1|-1|-1|-1|-1|
5460|Tuntai_11|3|0:14:05|0:14:05|0|-1|-1|-1|-1|-1|-1|
5461|rdantzler|3|0:14:05|0:09:05|1|-1|-1|-1|-1|-1|-1|
5462|lanle793|3|0:14:05|0:14:05|0|-1|-1|-1|-1|-1|-1|
5463|liianghuang|3|0:14:05|0:14:05|0|-1|-1|-1|-1|-1|-1|
5464|mehular0ra|3|0:14:07|0:14:07|0|-1|-1|-1|-1|-1|-1|
5465|RomanHapatyn|3|0:14:07|0:14:07|0|-1|-1|-1|-1|-1|-1|
5466|canez|3|0:14:08|0:14:08|0|-1|-1|-1|-1|-1|-1|
5467|simplyajith|3|0:14:08|0:14:08|0|-1|-1|-1|-1|-1|-1|
5468|vaibhavsahu1|3|0:14:08|0:14:08|0|-1|-1|-1|-1|-1|-1|
5469|reema_mahabooba|3|0:14:09|0:14:09|0|-1|-1|-1|-1|-1|-1|
5470|geft|3|0:14:09|0:09:09|1|-1|-1|-1|-1|-1|-1|
5471|KLU_180031119|3|0:14:10|0:14:10|0|-1|-1|-1|-1|-1|-1|
5472|cai-ed|3|0:14:10|0:14:10|0|-1|-1|-1|-1|-1|-1|
5473|vikash1433|3|0:14:10|0:09:10|1|-1|-1|-1|-1|-1|-1|
5474|piyush1iitkgp|3|0:14:11|0:14:11|0|-1|-1|-1|-1|-1|-1|
5475|cui-can-de-can-hen|3|0:14:16|0:14:16|0|-1|-1|-1|-1|-1|-1|
5476|anm007|3|0:14:16|0:14:16|0|-1|-1|-1|-1|-1|-1|
5477|ShubhitT|3|0:14:16|0:14:16|0|-1|-1|-1|-1|-1|-1|
5478|anshi_dora|3|0:14:17|0:14:17|0|-1|-1|-1|-1|-1|-1|
5479|ninja2020|3|0:14:17|0:14:17|0|-1|-1|-1|-1|-1|-1|
5480|180030346_Nagateja|3|0:14:18|0:14:18|0|-1|-1|-1|-1|-1|-1|
5481|vvbhandare|3|0:14:21|0:14:21|0|-1|-1|-1|-1|-1|-1|
5482|NikitaJain2000|3|0:14:21|0:14:21|0|-1|-1|-1|-1|-1|-1|
5483|jenilpatel|3|0:14:22|0:09:22|1|-1|-1|-1|-1|-1|-1|
5484|srikar_93|3|0:14:23|0:14:23|0|-1|-1|-1|-1|-1|-1|
5485|non-4|3|0:14:24|0:14:24|0|-1|-1|-1|-1|-1|-1|
5486|avnyaswanth|3|0:14:27|0:14:27|0|-1|-1|-1|-1|-1|-1|
5487|sirdan1995|3|0:14:27|0:14:27|0|-1|-1|-1|-1|-1|-1|
5488|hou-yong-sheng|3|0:14:28|0:14:28|0|-1|-1|-1|-1|-1|-1|
5489|sach0499|3|0:14:30|0:14:30|0|-1|-1|-1|-1|-1|-1|
5490|KLU_180030414|3|0:14:31|0:14:31|0|-1|-1|-1|-1|-1|-1|
5491|180031360_saihemanth|3|0:14:32|0:14:32|0|-1|-1|-1|-1|-1|-1|
5492|chinmayd1998|3|0:14:33|0:14:33|0|-1|-1|-1|-1|-1|-1|
5493|w7089|3|0:14:34|0:09:34|1|-1|-1|-1|-1|-1|-1|
5494|DemilitionKing|3|0:14:35|0:14:35|0|-1|-1|-1|-1|-1|-1|
5495|hilly17in|3|0:14:36|0:14:36|0|-1|-1|-1|-1|-1|-1|
5496|MasterStroke|3|0:14:36|0:14:36|0|-1|-1|-1|-1|-1|-1|
5497|haoao|3|0:14:36|0:14:36|0|-1|-1|-1|-1|-1|-1|
5498|jatinwadhwa921|3|0:14:36|0:14:36|0|-1|-1|-1|-1|-1|-1|
5499|imsiddhant27|3|0:14:38|0:14:38|0|-1|-1|-1|-1|-1|-1|
5500|samlllng|3|0:14:38|0:14:38|0|-1|-1|-1|-1|-1|-1|
5501|Kratika4390|3|0:14:38|0:14:38|0|-1|-1|-1|-1|-1|-1|
5502|liqun|3|0:14:38|0:14:38|0|-1|-1|-1|-1|-1|-1|
5503|sricharan23|3|0:14:39|0:14:39|0|-1|-1|-1|-1|-1|-1|
5504|klu_180031394|3|0:14:40|0:14:40|0|-1|-1|-1|-1|-1|-1|
5505|JanaP|3|0:14:40|0:14:40|0|-1|-1|-1|-1|-1|-1|
5506|thirsty-fermi9bm|3|0:14:40|0:14:40|0|-1|-1|-1|-1|-1|-1|
5507|Aarushi_Mittal|3|0:14:40|0:14:40|0|-1|-1|-1|-1|-1|-1|
5508|tushartambi|3|0:14:41|0:09:41|1|-1|-1|-1|-1|-1|-1|
5509|VivekDoudagiri|3|0:14:41|0:14:41|0|-1|-1|-1|-1|-1|-1|
5510|srisaisaketh99|3|0:14:42|0:14:42|0|-1|-1|-1|-1|-1|-1|
5511|ecgan|3|0:14:42|0:14:42|0|-1|-1|-1|-1|-1|-1|
5512|PragyanSatapathy|3|0:14:43|0:14:43|0|-1|-1|-1|-1|-1|-1|
5513|SachinKumarGupta|3|0:14:43|0:04:43|2|-1|-1|-1|-1|-1|-1|
5514|deepak_tammali|3|0:14:43|0:14:43|0|-1|-1|-1|-1|-1|-1|
5515|ujjwal2702|3|0:14:43|0:14:43|0|-1|-1|-1|-1|-1|-1|
5516|varunagrwl96|3|0:14:44|0:09:44|1|-1|-1|-1|-1|-1|-1|
5517|kshitijc114|3|0:14:44|0:14:44|0|-1|-1|-1|-1|-1|-1|
5518|staticbakka|3|0:14:45|0:14:45|0|-1|-1|-1|-1|-1|-1|
5519|ChengCM|3|0:14:46|0:09:46|1|-1|-1|-1|-1|-1|-1|
5520|XinzeWang|3|0:14:47|0:14:47|0|-1|-1|-1|-1|-1|-1|
5521|manogna_125|3|0:14:47|0:14:47|0|-1|-1|-1|-1|-1|-1|
5522|rishabh2401|3|0:14:47|0:14:47|0|-1|-1|-1|-1|-1|-1|
5523|akebi1|3|0:14:48|0:09:48|1|-1|-1|-1|-1|-1|-1|
5524|gopi517|3|0:14:48|0:14:48|0|-1|-1|-1|-1|-1|-1|
5525|papa_pintos|3|0:14:48|0:09:48|1|-1|-1|-1|-1|-1|-1|
5526|level1|3|0:14:49|0:09:49|1|-1|-1|-1|-1|-1|-1|
5527|cfbu-shang-1600bu-gai-ming|3|0:14:49|0:14:49|0|-1|-1|-1|-1|-1|-1|
5528|180030836_Shanthosh|3|0:14:49|0:14:49|0|-1|-1|-1|-1|-1|-1|
5529|devanshi_17|3|0:14:51|0:14:51|0|-1|-1|-1|-1|-1|-1|
5530|yadavaman4000|3|0:14:53|0:14:53|0|-1|-1|-1|-1|-1|-1|
5531|lastlegion|3|0:14:53|0:09:53|1|-1|-1|-1|-1|-1|-1|
5532|jaycodes|3|0:14:53|0:14:53|0|-1|-1|-1|-1|-1|-1|
5533|whisper-u|3|0:14:55|0:14:55|0|-1|-1|-1|-1|-1|-1|
5534|180030774|3|0:14:55|0:14:55|0|-1|-1|-1|-1|-1|-1|
5535|zizion|3|0:14:56|0:14:56|0|-1|-1|-1|-1|-1|-1|
5536|parthamishra|3|0:14:57|0:14:57|0|-1|-1|-1|-1|-1|-1|
5537|srlarsen1|3|0:14:57|0:14:57|0|-1|-1|-1|-1|-1|-1|
5538|agw02010|3|0:14:59|0:09:59|1|-1|-1|-1|-1|-1|-1|
5539|garfieldw|3|0:14:59|0:14:59|0|-1|-1|-1|-1|-1|-1|
5540|ajeetk258|3|0:15:00|0:15:00|0|-1|-1|-1|-1|-1|-1|
5541|nyc_coder|3|0:15:01|0:10:01|1|-1|-1|-1|-1|-1|-1|
5542|Rampagee|3|0:15:02|0:15:02|0|-1|-1|-1|-1|-1|-1|
5543|himanshubansal2710|3|0:15:04|0:10:04|1|-1|-1|-1|-1|-1|-1|
5544|850075610|3|0:15:04|0:15:04|0|-1|-1|-1|-1|-1|-1|
5545|vritika|3|0:15:06|0:15:06|0|-1|-1|-1|-1|-1|-1|
5546|tayyanjie|3|0:15:06|0:10:06|1|-1|-1|-1|-1|-1|-1|
5547|karmakaranup452|3|0:15:06|0:15:06|0|-1|-1|-1|-1|-1|-1|
5548|dnial|3|0:15:07|0:15:07|0|-1|-1|-1|-1|-1|-1|
5549|mortyc137|3|0:15:07|0:15:07|0|-1|-1|-1|-1|-1|-1|
5550|aakash_abhishek|3|0:15:07|0:15:07|0|-1|-1|-1|-1|-1|-1|
5551|sunilrajgir|3|0:15:08|0:15:08|0|-1|-1|-1|-1|-1|-1|
5552|souvik_coo_|3|0:15:08|0:15:08|0|-1|-1|-1|-1|-1|-1|
5553|anna4j|3|0:15:08|0:15:08|0|-1|-1|-1|-1|-1|-1|
5554|turkuaz|3|0:15:09|0:10:09|1|-1|-1|-1|-1|-1|-1|
5555|deepakku28|3|0:15:10|0:15:10|0|-1|-1|-1|-1|-1|-1|
5556|dhanush1926|3|0:15:10|0:10:10|1|-1|-1|-1|-1|-1|-1|
5557|vivek_agrehri|3|0:15:11|0:15:11|0|-1|-1|-1|-1|-1|-1|
5558|klu_180030628|3|0:15:13|0:15:13|0|-1|-1|-1|-1|-1|-1|
5559|Kzjang|3|0:15:14|0:15:14|0|-1|-1|-1|-1|-1|-1|
5560|yadavn2|3|0:15:14|0:15:14|0|-1|-1|-1|-1|-1|-1|
5561|czq1999|3|0:15:15|0:15:15|0|-1|-1|-1|-1|-1|-1|
5562|tharun_1241|3|0:15:15|0:15:15|0|-1|-1|-1|-1|-1|-1|
5563|dm4675|3|0:15:17|0:15:17|0|-1|-1|-1|-1|-1|-1|
5564|klu_180030056|3|0:15:17|0:15:17|0|-1|-1|-1|-1|-1|-1|
5565|yufebra|3|0:15:17|0:15:17|0|-1|-1|-1|-1|-1|-1|
5566|tonystarks|3|0:15:18|0:10:18|1|-1|-1|-1|-1|-1|-1|
5567|arsene77|3|0:15:18|0:15:18|0|-1|-1|-1|-1|-1|-1|
5568|abhyudaya252|3|0:15:20|0:15:20|0|-1|-1|-1|-1|-1|-1|
5569|araisab|3|0:15:20|0:15:20|0|-1|-1|-1|-1|-1|-1|
5570|SOUMYA_DAS|3|0:15:21|0:15:21|0|-1|-1|-1|-1|-1|-1|
5571|namgivu|3|0:15:21|0:15:21|0|-1|-1|-1|-1|-1|-1|
5572|li-wen-luo|3|0:15:21|0:10:21|1|-1|-1|-1|-1|-1|-1|
5573|llouice|3|0:15:22|0:10:22|1|-1|-1|-1|-1|-1|-1|
5574|janway-win|3|0:15:22|0:15:22|0|-1|-1|-1|-1|-1|-1|
5575|Saddam_Hussain1|3|0:15:22|0:15:22|0|-1|-1|-1|-1|-1|-1|
5576|shubhamawasu|3|0:15:23|0:10:23|1|-1|-1|-1|-1|-1|-1|
5577|vaksingh|3|0:15:24|0:15:24|0|-1|-1|-1|-1|-1|-1|
5578|mohammad_anas|3|0:15:25|0:15:25|0|-1|-1|-1|-1|-1|-1|
5579|oilToSDE|3|0:15:25|0:15:25|0|-1|-1|-1|-1|-1|-1|
5580|ujjwalavishek|3|0:15:25|0:10:25|1|-1|-1|-1|-1|-1|-1|
5581|Mivekk|3|0:15:25|0:10:25|1|-1|-1|-1|-1|-1|-1|
5582|ajithkumar-natarajan|3|0:15:26|0:15:26|0|-1|-1|-1|-1|-1|-1|
5583|novakDjokovic|3|0:15:26|0:15:26|0|-1|-1|-1|-1|-1|-1|
5584|kproczs|3|0:15:28|0:15:28|0|-1|-1|-1|-1|-1|-1|
5585|dhnanj|3|0:15:30|0:15:30|0|-1|-1|-1|-1|-1|-1|
5586|ning0723|3|0:15:30|0:15:30|0|-1|-1|-1|-1|-1|-1|
5587|kushagra26|3|0:15:31|0:15:31|0|-1|-1|-1|-1|-1|-1|
5588|priyanshi1|3|0:15:31|0:15:31|0|-1|-1|-1|-1|-1|-1|
5589|bhawayb|3|0:15:34|0:15:34|0|-1|-1|-1|-1|-1|-1|
5590|tharun_99|3|0:15:35|0:15:35|0|-1|-1|-1|-1|-1|-1|
5591|soum_sr|3|0:15:37|0:15:37|0|-1|-1|-1|-1|-1|-1|
5592|kray|3|0:15:37|0:15:37|0|-1|-1|-1|-1|-1|-1|
5593|shubhamofficial0303|3|0:15:39|0:15:39|0|-1|-1|-1|-1|-1|-1|
5594|klu_180030004|3|0:15:40|0:15:40|0|-1|-1|-1|-1|-1|-1|
5595|jrxie|3|0:15:42|0:15:42|0|-1|-1|-1|-1|-1|-1|
5596|user8229X|3|0:15:43|0:15:43|0|-1|-1|-1|-1|-1|-1|
5597|shubhamsamdani|3|0:15:43|0:10:43|1|-1|-1|-1|-1|-1|-1|
5598|tZ9WASLJZn|3|0:15:45|0:15:45|0|-1|-1|-1|-1|-1|-1|
5599|user7126eN|3|0:15:46|0:15:46|0|-1|-1|-1|-1|-1|-1|
5600|jaswanth_k|3|0:15:46|0:15:46|0|-1|-1|-1|-1|-1|-1|
5601|Tushar_bhatnagar|3|0:15:47|0:10:47|1|-1|-1|-1|-1|-1|-1|
5602|fridaysun|3|0:15:48|0:15:48|0|-1|-1|-1|-1|-1|-1|
5603|Prince_kumar|3|0:15:50|0:15:50|0|-1|-1|-1|-1|-1|-1|
5604|vahr3126|3|0:15:50|0:15:50|0|-1|-1|-1|-1|-1|-1|
5605|Coder_boy_99|3|0:15:51|0:10:51|1|-1|-1|-1|-1|-1|-1|
5606|hidden_star|3|0:15:52|0:15:52|0|-1|-1|-1|-1|-1|-1|
5607|divyachauhan661|3|0:15:53|0:15:53|0|-1|-1|-1|-1|-1|-1|
5608|lulululumi|3|0:15:53|0:10:53|1|-1|-1|-1|-1|-1|-1|
5609|AshwithS|3|0:15:53|0:10:53|1|-1|-1|-1|-1|-1|-1|
5610|krishna_oza38|3|0:15:54|0:15:54|0|-1|-1|-1|-1|-1|-1|
5611|rku1327|3|0:15:54|0:10:54|1|-1|-1|-1|-1|-1|-1|
5612|Shardul__D|3|0:15:55|0:15:55|0|-1|-1|-1|-1|-1|-1|
5613|user4525q|3|0:15:56|0:15:56|0|-1|-1|-1|-1|-1|-1|
5614|RealRadOne|3|0:15:56|0:15:56|0|-1|-1|-1|-1|-1|-1|
5615|silpo|3|0:15:57|0:15:57|0|-1|-1|-1|-1|-1|-1|
5616|mayankmittal9269|3|0:15:57|0:15:57|0|-1|-1|-1|-1|-1|-1|
5617|Inkeronia|3|0:15:57|0:10:57|1|-1|-1|-1|-1|-1|-1|
5618|pro_srv|3|0:15:58|0:15:58|0|-1|-1|-1|-1|-1|-1|
5619|avnishgupta|3|0:15:58|0:15:58|0|-1|-1|-1|-1|-1|-1|
5620|rakshitreshu|3|0:15:58|0:10:58|1|-1|-1|-1|-1|-1|-1|
5621|subhashtodkari|3|0:15:58|0:15:58|0|-1|-1|-1|-1|-1|-1|
5622|ajaynairarun|3|0:15:59|0:10:59|1|-1|-1|-1|-1|-1|-1|
5623|KpKp|3|0:15:59|0:15:59|0|-1|-1|-1|-1|-1|-1|
5624|flame-n|3|0:16:00|0:11:00|1|-1|-1|-1|-1|-1|-1|
5625|bightt97018|3|0:16:01|0:11:01|1|-1|-1|-1|-1|-1|-1|
5626|sagarsingh|3|0:16:02|0:16:02|0|-1|-1|-1|-1|-1|-1|
5627|ifrunruhin|3|0:16:02|0:16:02|0|-1|-1|-1|-1|-1|-1|
5628|user7131Y|3|0:16:03|0:16:03|0|-1|-1|-1|-1|-1|-1|
5629|ashish_786|3|0:16:03|0:16:03|0|-1|-1|-1|-1|-1|-1|
5630|charu_singh|3|0:16:04|0:16:04|0|-1|-1|-1|-1|-1|-1|
5631|raswath5|3|0:16:07|0:16:07|0|-1|-1|-1|-1|-1|-1|
5632|ujwal1997|3|0:16:08|0:16:08|0|-1|-1|-1|-1|-1|-1|
5633|chettrisourav28|3|0:16:12|0:16:12|0|-1|-1|-1|-1|-1|-1|
5634|cedricwang28|3|0:16:14|0:11:14|1|-1|-1|-1|-1|-1|-1|
5635|prakshaltrivedi1312|3|0:16:14|0:16:14|0|-1|-1|-1|-1|-1|-1|
5636|forceno1|3|0:16:15|0:16:15|0|-1|-1|-1|-1|-1|-1|
5637|srijeetadas5|3|0:16:15|0:16:15|0|-1|-1|-1|-1|-1|-1|
5638|prashanthr6789|3|0:16:17|0:16:17|0|-1|-1|-1|-1|-1|-1|
5639|namanarora311|3|0:16:17|0:16:17|0|-1|-1|-1|-1|-1|-1|
5640|KLU_180030311|3|0:16:20|0:16:20|0|-1|-1|-1|-1|-1|-1|
5641|spartanleonidis|3|0:16:21|0:16:21|0|-1|-1|-1|-1|-1|-1|
5642|resii-|3|0:16:22|0:16:22|0|-1|-1|-1|-1|-1|-1|
5643|basavasagar|3|0:16:22|0:16:22|0|-1|-1|-1|-1|-1|-1|
5644|patsybatsy|3|0:16:25|0:16:25|0|-1|-1|-1|-1|-1|-1|
5645|midnight_coder|3|0:16:26|0:16:26|0|-1|-1|-1|-1|-1|-1|
5646|shouko|3|0:16:26|0:06:26|2|-1|-1|-1|-1|-1|-1|
5647|SakshamAnand|3|0:16:26|0:16:26|0|-1|-1|-1|-1|-1|-1|
5648|crystalwm|3|0:16:29|0:11:29|1|-1|-1|-1|-1|-1|-1|
5649|rajnish164|3|0:16:30|0:11:30|1|-1|-1|-1|-1|-1|-1|
5650|ailuro|3|0:16:30|0:16:30|0|-1|-1|-1|-1|-1|-1|
5651|bhavya186|3|0:16:30|0:11:30|1|-1|-1|-1|-1|-1|-1|
5652|_Twinkle_|3|0:16:31|0:16:31|0|-1|-1|-1|-1|-1|-1|
5653|prakash12t|3|0:16:31|0:16:31|0|-1|-1|-1|-1|-1|-1|
5654|yan-huo-yu-lin|3|0:16:34|0:11:34|1|-1|-1|-1|-1|-1|-1|
5655|F3rn4nd0|3|0:16:36|0:11:36|1|-1|-1|-1|-1|-1|-1|
5656|tanya____1|3|0:16:36|0:16:36|0|-1|-1|-1|-1|-1|-1|
5657|jagdishwar|3|0:16:37|0:16:37|0|-1|-1|-1|-1|-1|-1|
5658|florin5|3|0:16:37|0:16:37|0|-1|-1|-1|-1|-1|-1|
5659|Deep49|3|0:16:38|0:16:38|0|-1|-1|-1|-1|-1|-1|
5660|vidyanand_786|3|0:16:38|0:11:38|1|-1|-1|-1|-1|-1|-1|
5661|user8444lL|3|0:16:40|0:16:40|0|-1|-1|-1|-1|-1|-1|
5662|anikatahsin|3|0:16:42|0:16:42|0|-1|-1|-1|-1|-1|-1|
5663|harry_22|3|0:16:42|0:16:42|0|-1|-1|-1|-1|-1|-1|
5664|venkatm27|3|0:16:42|0:16:42|0|-1|-1|-1|-1|-1|-1|
5665|rlafuente|3|0:16:43|0:11:43|1|-1|-1|-1|-1|-1|-1|
5666|striver311|3|0:16:43|0:16:43|0|-1|-1|-1|-1|-1|-1|
5667|urja_gandhi|3|0:16:43|0:16:43|0|-1|-1|-1|-1|-1|-1|
5668|zainmansuri7|3|0:16:46|0:16:46|0|-1|-1|-1|-1|-1|-1|
5669|kk_7|3|0:16:46|0:11:46|1|-1|-1|-1|-1|-1|-1|
5670|mousehhh|3|0:16:51|0:11:51|1|-1|-1|-1|-1|-1|-1|
5671|killerxts|3|0:16:51|0:16:51|0|-1|-1|-1|-1|-1|-1|
5672|yahonto|3|0:16:52|0:16:52|0|-1|-1|-1|-1|-1|-1|
5673|hlei0803|3|0:16:52|0:16:52|0|-1|-1|-1|-1|-1|-1|
5674|ppriyasingh|3|0:16:53|0:16:53|0|-1|-1|-1|-1|-1|-1|
5675|ayushtomarcs|3|0:16:53|0:11:53|1|-1|-1|-1|-1|-1|-1|
5676|Devil1003|3|0:16:54|0:16:54|0|-1|-1|-1|-1|-1|-1|
5677|teddylo|3|0:16:54|0:16:54|0|-1|-1|-1|-1|-1|-1|
5678|mgga|3|0:16:55|0:11:55|1|-1|-1|-1|-1|-1|-1|
5679|hydro_lyte|3|0:16:56|0:16:56|0|-1|-1|-1|-1|-1|-1|
5680|tilakraj1778|3|0:16:57|0:11:57|1|-1|-1|-1|-1|-1|-1|
5681|gai-shi-le|3|0:16:59|0:16:59|0|-1|-1|-1|-1|-1|-1|
5682|wangheyang|3|0:16:59|0:16:59|0|-1|-1|-1|-1|-1|-1|
5683|batman_18|3|0:17:02|0:17:02|0|-1|-1|-1|-1|-1|-1|
5684|jie-ji-o|3|0:17:02|0:17:02|0|-1|-1|-1|-1|-1|-1|
5685|shen-yao-xin-er|3|0:17:03|0:17:03|0|-1|-1|-1|-1|-1|-1|
5686|imarchit19|3|0:17:07|0:12:07|1|-1|-1|-1|-1|-1|-1|
5687|Unusual_Atom|3|0:17:08|0:17:08|0|-1|-1|-1|-1|-1|-1|
5688|gou-ri-acyou-ri-acri-ri-ac|3|0:17:09|0:12:09|1|-1|-1|-1|-1|-1|-1|
5689|naniraghu97|3|0:17:09|0:17:09|0|-1|-1|-1|-1|-1|-1|
5690|xiao-shou-bing-liang-d1|3|0:17:09|0:12:09|1|-1|-1|-1|-1|-1|-1|
5691|FriedLiverAttack|3|0:17:10|0:12:10|1|-1|-1|-1|-1|-1|-1|
5692|SAI_SRUJAN|3|0:17:11|0:17:11|0|-1|-1|-1|-1|-1|-1|
5693|yang-le-duo-7a|3|0:17:11|0:17:11|0|-1|-1|-1|-1|-1|-1|
5694|Jahnavi_Redrouthu|3|0:17:11|0:17:11|0|-1|-1|-1|-1|-1|-1|
5695|atishay0704|3|0:17:12|0:17:12|0|-1|-1|-1|-1|-1|-1|
5696|VivekMR|3|0:17:15|0:17:15|0|-1|-1|-1|-1|-1|-1|
5697|routesf|3|0:17:15|0:17:15|0|-1|-1|-1|-1|-1|-1|
5698|goel_ketan|3|0:17:17|0:12:17|1|-1|-1|-1|-1|-1|-1|
5699|rahuls24|3|0:17:17|0:17:17|0|-1|-1|-1|-1|-1|-1|
5700|chop15793|3|0:17:17|0:17:17|0|-1|-1|-1|-1|-1|-1|
5701|9saurabh7|3|0:17:18|0:12:18|1|-1|-1|-1|-1|-1|-1|
5702|alexcc|3|0:17:19|0:17:19|0|-1|-1|-1|-1|-1|-1|
5703|guptaparth118|3|0:17:19|0:17:19|0|-1|-1|-1|-1|-1|-1|
5704|thangitus|3|0:17:20|0:17:20|0|-1|-1|-1|-1|-1|-1|
5705|kurabika44|3|0:17:20|0:17:20|0|-1|-1|-1|-1|-1|-1|
5706|Lemonaire|3|0:17:23|0:17:23|0|-1|-1|-1|-1|-1|-1|
5707|Kai_lol|3|0:17:24|0:12:24|1|-1|-1|-1|-1|-1|-1|
5708|neophutos|3|0:17:25|0:17:25|0|-1|-1|-1|-1|-1|-1|
5709|spongebobsquarepants|3|0:17:25|0:17:25|0|-1|-1|-1|-1|-1|-1|
5710|klu_180031169|3|0:17:25|0:17:25|0|-1|-1|-1|-1|-1|-1|
5711|jainshubham0403|3|0:17:28|0:12:28|1|-1|-1|-1|-1|-1|-1|
5712|impulses|3|0:17:29|0:17:29|0|-1|-1|-1|-1|-1|-1|
5713|ankitjha955|3|0:17:30|0:17:30|0|-1|-1|-1|-1|-1|-1|
5714|Samagra|3|0:17:32|0:12:32|1|-1|-1|-1|-1|-1|-1|
5715|abhinavprashar030305|3|0:17:33|0:17:33|0|-1|-1|-1|-1|-1|-1|
5716|gryffy_7|3|0:17:33|0:17:33|0|-1|-1|-1|-1|-1|-1|
5717|muskaan007|3|0:17:34|0:17:34|0|-1|-1|-1|-1|-1|-1|
5718|nezhl|3|0:17:35|0:17:35|0|-1|-1|-1|-1|-1|-1|
5719|zheng-qiu-yang|3|0:17:36|0:17:36|0|-1|-1|-1|-1|-1|-1|
5720|lin-mou-ren|3|0:17:36|0:12:36|1|-1|-1|-1|-1|-1|-1|
5721|tusharrr316|3|0:17:38|0:12:38|1|-1|-1|-1|-1|-1|-1|
5722|RashiSingh|3|0:17:39|0:17:39|0|-1|-1|-1|-1|-1|-1|
5723|jing-wu-4|3|0:17:39|0:17:39|0|-1|-1|-1|-1|-1|-1|
5724|RahilBalar98|3|0:17:39|0:17:39|0|-1|-1|-1|-1|-1|-1|
5725|180030625_nitalaksh|3|0:17:40|0:17:40|0|-1|-1|-1|-1|-1|-1|
5726|vijeth_ph|3|0:17:41|0:17:41|0|-1|-1|-1|-1|-1|-1|
5727|julio_godoy|3|0:17:42|0:17:42|0|-1|-1|-1|-1|-1|-1|
5728|cxygw|3|0:17:43|0:17:43|0|-1|-1|-1|-1|-1|-1|
5729|speaktoraj95|3|0:17:43|0:12:43|1|-1|-1|-1|-1|-1|-1|
5730|shubhamkumar5772|3|0:17:44|0:17:44|0|-1|-1|-1|-1|-1|-1|
5731|code-wy|3|0:17:45|0:12:45|1|-1|-1|-1|-1|-1|-1|
5732|amitmulay|3|0:17:47|0:17:47|0|-1|-1|-1|-1|-1|-1|
5733|user7117K|3|0:17:48|0:17:48|0|-1|-1|-1|-1|-1|-1|
5734|dwtw|3|0:17:50|0:12:50|1|-1|-1|-1|-1|-1|-1|
5735|ali_ming|3|0:17:51|0:17:51|0|-1|-1|-1|-1|-1|-1|
5736|sayanidutta2345|3|0:17:51|0:17:51|0|-1|-1|-1|-1|-1|-1|
5737|teddycode|3|0:17:52|0:12:52|1|-1|-1|-1|-1|-1|-1|
5738|dan-yan-liu-shui-hua-ping-you|3|0:17:54|0:17:54|0|-1|-1|-1|-1|-1|-1|
5739|wyw1993121|3|0:17:55|0:07:55|2|-1|-1|-1|-1|-1|-1|
5740|ajithdev|3|0:17:56|0:12:56|1|-1|-1|-1|-1|-1|-1|
5741|viratian_05|3|0:17:58|0:17:58|0|-1|-1|-1|-1|-1|-1|
5742|user3546hJ|3|0:17:59|0:17:59|0|-1|-1|-1|-1|-1|-1|
5743|CustomizedMe|3|0:17:59|0:12:59|1|-1|-1|-1|-1|-1|-1|
5744|adityakumarsinghprince|3|0:17:59|0:17:59|0|-1|-1|-1|-1|-1|-1|
5745|mdvedamurthy|3|0:17:59|0:17:59|0|-1|-1|-1|-1|-1|-1|
5746|amitbule|3|0:18:00|0:18:00|0|-1|-1|-1|-1|-1|-1|
