Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (7)
7853|charucjoshi|7|0:27:49|0:08:00|0|0:27:49|0|-1|-1|-1|-1|
7854|mayankindia0122|7|0:27:49|0:20:06|0|0:27:49|0|-1|-1|-1|-1|
7855|yeshsingh|7|0:27:50|0:05:57|0|0:22:50|1|-1|-1|-1|-1|
7856|harshk461|7|0:27:50|0:10:09|0|0:27:50|0|-1|-1|-1|-1|
7857|_PrEdAToR_|7|0:27:50|0:10:11|1|0:22:50|0|-1|-1|-1|-1|
7858|yuvisai123|7|0:27:52|0:08:24|1|0:12:52|2|-1|-1|-1|-1|
7859|Rahul5320C|7|0:27:52|0:20:11|0|0:27:52|0|-1|-1|-1|-1|
7860|windi|7|0:27:52|0:04:45|0|0:22:52|1|-1|-1|-1|-1|
7861|amazing-euclidb0n|7|0:27:53|0:03:23|0|0:22:53|1|-1|-1|-1|-1|
7862|srivardhan00|7|0:27:53|0:01:57|0|0:17:53|2|-1|-1|-1|-1|
7863|Narasimha8423|7|0:27:53|0:03:59|0|0:22:53|1|-1|-1|-1|-1|
7864|ganeshgudiboina|7|0:27:54|0:02:25|0|0:22:54|1|-1|-1|-1|-1|
7865|hemant_1511|7|0:27:54|0:06:03|0|0:17:54|2|-1|-1|-1|-1|
7866|Chandu_kousik|7|0:27:55|0:06:56|0|0:22:55|1|-1|-1|-1|-1|
7867|ad_781|7|0:27:56|0:06:38|0|0:22:56|1|-1|-1|-1|-1|
7868|mk4xJAVA|7|0:27:58|0:07:12|0|0:22:58|1|-1|-1|-1|-1|
7869|sudip_karmakar25|7|0:27:59|0:06:33|0|0:27:59|0|-1|-1|-1|-1|
7870|ancony-z|7|0:27:59|0:09:34|0|0:27:59|0|-1|-1|-1|-1|
7871|karan-lc|7|0:28:00|0:10:40|0|0:28:00|0|-1|-1|-1|-1|
7872|vimaldhiman|7|0:28:00|0:11:42|0|0:23:00|1|-1|-1|-1|-1|
7873|hulot|7|0:28:00|0:03:26|0|0:28:00|0|-1|-1|-1|-1|
7874|Natsu784|7|0:28:02|0:13:13|0|0:28:02|0|-1|-1|-1|-1|
7875|jainpappu781|7|0:28:02|0:13:02|3|0:11:26|0|-1|-1|-1|-1|
7876|Tuhin_114|7|0:28:02|0:05:57|0|0:23:02|1|-1|-1|-1|-1|
7877|Rishab_Mandal|7|0:28:03|0:04:48|1|0:18:03|1|-1|-1|-1|-1|
7878|arishofficiallpc|7|0:28:04|0:09:16|0|0:28:04|0|-1|-1|-1|-1|
7879|aditi_24_|7|0:28:05|0:04:38|0|0:28:05|0|-1|-1|-1|-1|
7880|lciprep|7|0:28:05|0:05:01|0|0:28:05|0|-1|-1|-1|-1|
7881|Coco7347|7|0:28:05|0:10:24|0|0:23:05|1|-1|-1|-1|-1|
7882|san190205|7|0:28:06|0:06:17|0|0:23:06|1|-1|-1|-1|-1|
7883|Ansh_Pant|7|0:28:06|0:14:49|0|0:23:06|1|-1|-1|-1|-1|
7884|neeraj716sharma|7|0:28:06|0:02:55|0|0:28:06|0|-1|-1|-1|-1|
7885|Sshivam26|7|0:28:06|0:05:40|0|0:23:06|1|-1|-1|-1|-1|
7886|Bharadwaj29|7|0:28:06|0:07:51|0|0:28:06|0|-1|-1|-1|-1|
7887|newrohit0402|7|0:28:07|0:10:22|0|0:23:07|1|-1|-1|-1|-1|
7888|santhiyagm|7|0:28:07|0:12:52|0|0:18:07|2|-1|-1|-1|-1|
7889|abhiram__1|7|0:28:07|0:04:30|0|0:23:07|1|-1|-1|-1|-1|
7890|vivek__14|7|0:28:07|0:23:07|0|0:18:26|1|-1|-1|-1|-1|
7891|mridul2001158|7|0:28:09|0:06:21|0|0:28:09|0|-1|-1|-1|-1|
7892|TuongPK|7|0:28:10|0:03:58|0|0:13:10|3|-1|-1|-1|-1|
7893|Divyan2003|7|0:28:10|0:03:08|0|0:23:10|1|-1|-1|-1|-1|
7894|TOMARSHIVANK3107|7|0:28:11|0:05:32|0|0:23:11|1|-1|-1|-1|-1|
7895|Alone5278|7|0:28:12|0:05:35|0|0:28:12|0|-1|-1|-1|-1|
7896|user0927Nm|7|0:28:13|0:06:37|0|0:28:13|0|-1|-1|-1|-1|
7897|soddushetty2003|7|0:28:13|0:13:18|0|0:28:13|0|-1|-1|-1|-1|
7898|kansal_rijul|7|0:28:13|0:07:20|0|0:28:13|0|-1|-1|-1|-1|
7899|_chinchin|7|0:28:13|0:04:31|0|0:28:13|0|-1|-1|-1|-1|
7900|Kenil_Patel_183|7|0:28:14|0:08:39|0|0:28:14|0|-1|-1|-1|-1|
7901|Princearya23|7|0:28:15|0:07:49|0|0:23:15|1|-1|-1|-1|-1|
7902|codershubham100|7|0:28:15|0:08:28|0|0:28:15|0|-1|-1|-1|-1|
7903|tarshid_7|7|0:28:15|0:02:33|0|0:23:15|1|-1|-1|-1|-1|
7904|akaushal451|7|0:28:15|0:06:51|0|0:23:15|1|-1|-1|-1|-1|
7905|Azfer_Jaffarali|7|0:28:16|0:20:58|0|0:28:16|0|-1|-1|-1|-1|
7906|nhmu84|7|0:28:16|0:11:18|0|0:28:16|0|-1|-1|-1|-1|
7907|eshwar7565|7|0:28:16|0:08:18|0|0:23:16|1|-1|-1|-1|-1|
7908|keen-aryabhatawjm|7|0:28:16|0:13:33|1|0:23:16|0|-1|-1|-1|-1|
7909|sacredcodex|7|0:28:16|0:05:40|0|0:23:16|1|-1|-1|-1|-1|
7910|Redfly|7|0:28:18|0:08:43|0|0:28:18|0|-1|-1|-1|-1|
7911|Amit_jagini|7|0:28:18|0:02:33|0|0:18:18|2|-1|-1|-1|-1|
7912|see-sea_|7|0:28:20|0:11:33|0|0:23:20|1|-1|-1|-1|-1|
7913|Akshat103|7|0:28:21|0:08:50|0|0:23:21|1|-1|-1|-1|-1|
7914|shreyansh_2003|7|0:28:22|0:05:17|0|0:28:22|0|-1|-1|-1|-1|
7915|ashi_gaur|7|0:28:22|0:07:58|0|0:23:22|1|-1|-1|-1|-1|
7916|pan-ru-jiang|7|0:28:23|0:07:25|0|0:28:23|0|-1|-1|-1|-1|
7917|samyak_agarwal3000|7|0:28:24|0:10:29|0|0:28:24|0|-1|-1|-1|-1|
7918|aayushbhasin|7|0:28:24|0:03:37|0|0:23:24|1|-1|-1|-1|-1|
7919|agitated-benzvoy|7|0:28:24|0:10:08|0|0:23:24|1|-1|-1|-1|-1|
7920|NagaNitish|7|0:28:24|0:04:12|0|0:23:24|1|-1|-1|-1|-1|
7921|santoshmandala951|7|0:28:25|0:08:52|0|0:23:25|1|-1|-1|-1|-1|
7922|shreypaunwala|7|0:28:25|0:09:15|0|0:28:25|0|-1|-1|-1|-1|
7923|lucid_vinay|7|0:28:25|0:05:51|0|0:23:25|1|-1|-1|-1|-1|
7924|weekend-kh|7|0:28:25|0:23:31|0|0:28:25|0|-1|-1|-1|-1|
7925|angelb15|7|0:28:27|0:09:47|0|0:23:27|1|-1|-1|-1|-1|
7926|om_vishnu|7|0:28:27|0:06:03|0|0:28:27|0|-1|-1|-1|-1|
7927|Ayush-Rai|7|0:28:28|0:04:50|0|0:18:28|2|-1|-1|-1|-1|
7928|Chanakya123|7|0:28:29|0:03:46|0|0:23:29|1|-1|-1|-1|-1|
7929|yashgt2023tp|7|0:28:29|0:05:22|0|0:13:29|3|-1|-1|-1|-1|
7930|nairvarun|7|0:28:29|0:02:40|0|0:18:29|2|-1|-1|-1|-1|
7931|Pavan_kumar_j|7|0:28:29|0:15:38|0|0:23:29|1|-1|-1|-1|-1|
7932|samarth24|7|0:28:29|0:07:55|1|0:23:29|0|-1|-1|-1|-1|
7933|ritikchoudhary2108|7|0:28:30|0:16:47|0|0:28:30|0|-1|-1|-1|-1|
7934|angry-almeidanef|7|0:28:32|0:03:46|0|0:18:32|2|-1|-1|-1|-1|
7935|Dhananjay9798|7|0:28:32|0:05:45|0|0:23:32|1|-1|-1|-1|-1|
7936|dkumarsw|7|0:28:33|0:04:39|0|0:18:33|2|-1|-1|-1|-1|
7937|Yash_6207|7|0:28:34|0:07:14|0|0:18:34|2|-1|-1|-1|-1|
7938|gandhi_101|7|0:28:34|0:13:22|0|0:28:34|0|-1|-1|-1|-1|
7939|leekumkee|7|0:28:34|0:15:10|0|0:23:34|1|-1|-1|-1|-1|
7940|aashutosh148|7|0:28:34|0:04:02|0|0:28:34|0|-1|-1|-1|-1|
7941|govindkumar19|7|0:28:34|0:08:05|1|0:23:34|0|-1|-1|-1|-1|
7942|Deadrohan19|7|0:28:35|0:12:03|2|0:18:35|0|-1|-1|-1|-1|
7943|navneetk12|7|0:28:35|0:04:09|0|0:23:35|1|-1|-1|-1|-1|
7944|sakd23|7|0:28:35|0:04:40|0|0:28:35|0|-1|-1|-1|-1|
7945|flovik|7|0:28:37|0:07:58|0|0:23:37|1|-1|-1|-1|-1|
7946|mahim_g|7|0:28:37|0:05:23|0|0:23:37|1|-1|-1|-1|-1|
7947|tt-forever-young|7|0:28:39|0:04:40|0|0:28:39|0|-1|-1|-1|-1|
7948|ky14112004|7|0:28:40|0:20:31|0|0:28:40|0|-1|-1|-1|-1|
7949|Sabbi_coder|7|0:28:40|0:03:22|0|0:28:40|0|-1|-1|-1|-1|
7950|hemanth8705|7|0:28:41|0:07:25|0|0:23:41|1|-1|-1|-1|-1|
7951|Rohit-Yadav077|7|0:28:41|0:18:44|0|0:28:41|0|-1|-1|-1|-1|
7952|muskan70|7|0:28:41|0:05:34|0|0:18:41|2|-1|-1|-1|-1|
7953|vklucky999|7|0:28:41|0:12:02|0|0:28:41|0|-1|-1|-1|-1|
7954|BinaryBard2K|7|0:28:41|0:06:56|0|0:23:41|1|-1|-1|-1|-1|
7955|Rakshit_Khandelwal|7|0:28:41|0:05:38|0|0:23:41|1|-1|-1|-1|-1|
7956|madhavbansal6633|7|0:28:42|0:08:35|0|0:28:42|0|-1|-1|-1|-1|
7957|mudrika_21|7|0:28:42|0:10:25|0|0:23:42|1|-1|-1|-1|-1|
7958|S_233|7|0:28:43|0:23:43|0|0:21:22|1|-1|-1|-1|-1|
7959|Shobhit72|7|0:28:44|0:03:06|0|0:18:44|2|-1|-1|-1|-1|
7960|syedmarwan|7|0:28:44|0:06:26|0|0:23:44|1|-1|-1|-1|-1|
7961|manimaran_s|7|0:28:44|0:09:29|1|0:18:44|1|-1|-1|-1|-1|
7962|Dmitriy_Kost|7|0:28:44|0:07:58|0|0:23:44|1|-1|-1|-1|-1|
7963|utshow|7|0:28:44|0:13:06|0|0:28:44|0|-1|-1|-1|-1|
7964|leng-shui-pao-cha-man-man-nong|7|0:28:48|0:12:04|0|0:28:48|0|-1|-1|-1|-1|
7965|Shubham_Mishra2204|7|0:28:49|0:03:53|0|0:23:49|1|-1|-1|-1|-1|
7966|raycast|7|0:28:49|0:03:42|0|0:18:49|2|-1|-1|-1|-1|
7967|loving-gatesa6u|7|0:28:50|0:04:00|1|0:13:50|2|-1|-1|-1|-1|
7968|esparon1|7|0:28:50|0:02:42|0|0:08:50|4|-1|-1|-1|-1|
7969|scruple|7|0:28:50|0:10:18|0|0:28:50|0|-1|-1|-1|-1|
7970|NitinVadadoriya|7|0:28:51|0:02:40|1|0:23:51|0|-1|-1|-1|-1|
7971|dreamhigh_pku|7|0:28:51|0:08:08|0|0:23:51|1|-1|-1|-1|-1|
7972|nvl_kishor|7|0:28:53|0:03:00|0|0:23:53|1|-1|-1|-1|-1|
7973|cpp_dsa_sihare_123|7|0:28:53|0:04:55|0|0:23:53|1|-1|-1|-1|-1|
7974|coder4518|7|0:28:54|0:11:00|0|0:28:54|0|-1|-1|-1|-1|
7975|kd1729|7|0:28:54|0:04:21|0|0:23:54|1|-1|-1|-1|-1|
7976|kkkk-16|7|0:28:55|0:05:07|0|0:28:55|0|-1|-1|-1|-1|
7977|salyu|7|0:28:55|0:15:51|0|0:23:55|1|-1|-1|-1|-1|
7978|joglekaran|7|0:28:55|0:02:49|0|0:23:55|1|-1|-1|-1|-1|
7979|Kaustubh_27|7|0:28:56|0:18:12|0|0:28:56|0|-1|-1|-1|-1|
7980|kr1shr1|7|0:28:56|0:17:46|0|0:28:56|0|-1|-1|-1|-1|
7981|Valan_Tamil_Dasan|7|0:28:56|0:08:29|0|0:28:56|0|-1|-1|-1|-1|
7982|shao-_|7|0:28:57|0:04:40|0|0:23:57|1|-1|-1|-1|-1|
7983|aryanm281|7|0:28:57|0:11:39|0|0:28:57|0|-1|-1|-1|-1|
7984|ayushraghu22|7|0:28:57|0:04:57|0|0:18:57|2|-1|-1|-1|-1|
7985|anunaysharma12|7|0:28:57|0:08:16|2|0:18:57|0|-1|-1|-1|-1|
7986|Pri2002yansh|7|0:28:58|0:12:42|1|0:23:58|0|-1|-1|-1|-1|
7987|devesudev|7|0:28:59|0:10:47|0|0:28:59|0|-1|-1|-1|-1|
7988|prathamesh0709|7|0:28:59|0:13:53|0|0:28:59|0|-1|-1|-1|-1|
7989|sirimeghanachittimelli|7|0:28:59|0:26:18|0|0:28:59|0|-1|-1|-1|-1|
7990|bhagyalaxmi10|7|0:29:00|0:07:59|0|0:29:00|0|-1|-1|-1|-1|
7991|sakshamkaseraa|7|0:29:00|0:02:53|0|0:24:00|1|-1|-1|-1|-1|
7992|shubham_8203|7|0:29:00|0:05:16|0|0:29:00|0|-1|-1|-1|-1|
7993|satyank_shekhar|7|0:29:01|0:04:47|0|0:29:01|0|-1|-1|-1|-1|
7994|jayasri_0807|7|0:29:01|0:15:07|0|0:29:01|0|-1|-1|-1|-1|
7995|souvik_avro|7|0:29:01|0:05:28|0|0:24:01|1|-1|-1|-1|-1|
7996|Zombiesalad|7|0:29:01|0:06:36|0|0:24:01|1|-1|-1|-1|-1|
7997|Tanish29|7|0:29:03|0:05:22|1|0:19:03|1|-1|-1|-1|-1|
7998|vgmoose|7|0:29:03|0:04:31|0|0:24:03|1|-1|-1|-1|-1|
7999|ishubh123|7|0:29:03|0:08:45|0|0:29:03|0|-1|-1|-1|-1|
8000|trsawant01|7|0:29:03|0:09:13|0|0:24:03|1|-1|-1|-1|-1|
8001|Beast0E4|7|0:29:04|0:04:54|0|0:24:04|1|-1|-1|-1|-1|
8002|Pushpa2_0|7|0:29:04|0:04:23|0|0:24:04|1|-1|-1|-1|-1|
8003|zechri|7|0:29:04|0:03:30|0|0:24:04|1|-1|-1|-1|-1|
8004|fahmid_alam|7|0:29:05|0:04:19|0|0:29:05|0|-1|-1|-1|-1|
8005|sahilrungta1|7|0:29:05|0:04:11|0|0:24:05|1|-1|-1|-1|-1|
8006|Sumit2828|7|0:29:06|0:06:19|0|0:24:06|1|-1|-1|-1|-1|
8007|Claudemirovsky|7|0:29:06|0:12:44|0|0:29:06|0|-1|-1|-1|-1|
8008|chiragaggarwal600|7|0:29:06|0:05:05|0|0:24:06|1|-1|-1|-1|-1|
8009|kyuliea|7|0:29:07|0:04:39|0|0:24:07|1|-1|-1|-1|-1|
8010|nostalgic-curranq8b|7|0:29:08|0:06:58|0|0:24:08|1|-1|-1|-1|-1|
8011|Jivan01|7|0:29:09|0:06:43|0|0:24:09|1|-1|-1|-1|-1|
8012|imaheshno1|7|0:29:10|0:05:21|0|0:24:10|1|-1|-1|-1|-1|
8013|aravindh-kuppusamy|7|0:29:11|0:04:00|0|0:24:11|1|-1|-1|-1|-1|
8014|guravakashparshuram10|7|0:29:11|0:07:55|0|0:29:11|0|-1|-1|-1|-1|
8015|Suraaj498|7|0:29:13|0:05:57|0|0:24:13|1|-1|-1|-1|-1|
8016|Setebos|7|0:29:13|0:05:24|0|0:29:13|0|-1|-1|-1|-1|
8017|yeek020407|7|0:29:14|0:09:21|0|0:24:14|1|-1|-1|-1|-1|
8018|nCoderr23|7|0:29:14|0:04:16|0|0:29:14|0|-1|-1|-1|-1|
8019|Favo02|7|0:29:14|0:13:06|0|0:19:14|2|-1|-1|-1|-1|
8020|ogorbov|7|0:29:15|0:06:59|0|0:29:15|0|-1|-1|-1|-1|
8021|a_a_ambekar_1|7|0:29:15|0:09:10|0|0:24:15|1|-1|-1|-1|-1|
8022|mg5401103|7|0:29:16|0:09:13|0|0:29:16|0|-1|-1|-1|-1|
8023|funny-kalam78p|7|0:29:16|0:05:57|0|0:19:16|2|-1|-1|-1|-1|
8024|Samkit_1|7|0:29:17|0:05:36|0|0:24:17|1|-1|-1|-1|-1|
8025|ChanggeZ|7|0:29:17|0:06:41|0|0:24:17|1|-1|-1|-1|-1|
8026|Aditya_DHANGAR_06|7|0:29:19|0:05:41|0|0:24:19|1|-1|-1|-1|-1|
8027|gmanoj574|7|0:29:20|0:10:38|0|0:29:20|0|-1|-1|-1|-1|
8028|RamdeoYadav|7|0:29:20|0:15:27|1|0:19:20|1|-1|-1|-1|-1|
8029|euphoria09|7|0:29:20|0:15:05|0|0:29:20|0|-1|-1|-1|-1|
8030|sjain24|7|0:29:20|0:13:17|0|0:29:20|0|-1|-1|-1|-1|
8031|_anubhaw_3750|7|0:29:21|0:04:30|0|0:24:21|1|-1|-1|-1|-1|
8032|ram3k|7|0:29:21|0:10:39|0|0:29:21|0|-1|-1|-1|-1|
8033|RamaVardhan|7|0:29:21|0:03:30|0|0:29:21|0|-1|-1|-1|-1|
8034|william-w6|7|0:29:22|0:04:58|0|0:24:22|1|-1|-1|-1|-1|
8035|ashutoshsingh327586|7|0:29:23|0:16:49|0|0:24:23|1|-1|-1|-1|-1|
8036|utkarshag_20|7|0:29:23|0:10:41|0|0:29:23|0|-1|-1|-1|-1|
8037|MYTHRIBALA|7|0:29:23|0:07:07|1|0:24:23|0|-1|-1|-1|-1|
8038|ishan420|7|0:29:24|0:07:57|0|0:29:24|0|-1|-1|-1|-1|
8039|wishafish|7|0:29:25|0:04:53|0|0:24:25|1|-1|-1|-1|-1|
8040|Achintya_Ranjan|7|0:29:25|0:15:30|0|0:29:25|0|-1|-1|-1|-1|
8041|jatingaur18|7|0:29:25|0:07:19|0|0:24:25|1|-1|-1|-1|-1|
8042|D_r_s_n_5434|7|0:29:26|0:08:54|0|0:29:26|0|-1|-1|-1|-1|
8043|AkameOuO|7|0:29:27|0:05:16|0|0:14:27|3|-1|-1|-1|-1|
8044|dixitpriyanshu23|7|0:29:28|0:11:22|0|0:24:28|1|-1|-1|-1|-1|
8045|mintujupally|7|0:29:28|0:14:36|0|0:24:28|1|-1|-1|-1|-1|
8046|AkhtarHussain|7|0:29:28|0:04:52|0|0:29:28|0|-1|-1|-1|-1|
8047|suvitson17|7|0:29:29|0:09:44|0|0:29:29|0|-1|-1|-1|-1|
8048|PRIYANKA__PATEL|7|0:29:29|0:11:28|0|0:29:29|0|-1|-1|-1|-1|
8049|spyy_|7|0:29:30|0:05:54|0|0:24:30|1|-1|-1|-1|-1|
8050|Aqassem2004|7|0:29:30|0:07:57|0|0:24:30|1|-1|-1|-1|-1|
8051|mrx17|7|0:29:30|0:15:29|0|0:29:30|0|-1|-1|-1|-1|
8052|Vidyapoorna|7|0:29:31|0:04:58|0|0:29:31|0|-1|-1|-1|-1|
8053|iamakshat|7|0:29:31|0:03:44|0|0:19:31|2|-1|-1|-1|-1|
8054|madhavan_raja|7|0:29:32|0:03:59|0|0:19:32|2|-1|-1|-1|-1|
8055|nirmalsolanki30|7|0:29:32|0:04:49|0|0:29:32|0|-1|-1|-1|-1|
8056|Fraile|7|0:29:34|0:14:27|0|0:29:34|0|-1|-1|-1|-1|
8057|gabbar9081|7|0:29:35|0:10:24|0|0:24:35|1|-1|-1|-1|-1|
8058|saisreekarchavali|7|0:29:35|0:06:51|0|0:19:35|2|-1|-1|-1|-1|
8059|failalot|7|0:29:35|0:11:31|0|0:24:35|1|-1|-1|-1|-1|
8060|syedbasheer2910|7|0:29:35|0:06:41|0|0:29:35|0|-1|-1|-1|-1|
8061|just_f0r_fun|7|0:29:37|0:07:14|1|0:19:37|1|-1|-1|-1|-1|
8062|Pikachu_7465|7|0:29:38|0:03:49|0|0:29:38|0|-1|-1|-1|-1|
8063|iamcodebug|7|0:29:41|0:06:07|0|0:29:41|0|-1|-1|-1|-1|
8064|Hardik2972|7|0:29:41|0:05:23|0|0:29:41|0|-1|-1|-1|-1|
8065|ragshiv|7|0:29:41|0:09:22|0|0:24:41|1|-1|-1|-1|-1|
8066|yash8589|7|0:29:41|0:05:15|0|0:29:41|0|-1|-1|-1|-1|
8067|PunitYadav_2003|7|0:29:42|0:02:49|0|0:24:42|1|-1|-1|-1|-1|
8068|Pawangupta7737|7|0:29:42|0:03:10|0|0:14:42|3|-1|-1|-1|-1|
8069|Prithvi132|7|0:29:42|0:12:06|0|0:24:42|1|-1|-1|-1|-1|
8070|omii260|7|0:29:43|0:11:00|0|0:29:43|0|-1|-1|-1|-1|
8071|avatarUT|7|0:29:44|0:14:49|0|0:29:44|0|-1|-1|-1|-1|
8072|ayush_mishra_ay|7|0:29:44|0:12:33|0|0:29:44|0|-1|-1|-1|-1|
8073|obi_whatcannot_be|7|0:29:45|0:15:22|0|0:29:45|0|-1|-1|-1|-1|
8074|kenchen|7|0:29:46|0:02:58|0|0:24:46|1|-1|-1|-1|-1|
8075|agarg1531|7|0:29:46|0:11:47|0|0:24:46|1|-1|-1|-1|-1|
8076|bvvemrgl|7|0:29:46|0:25:00|0|0:29:46|0|-1|-1|-1|-1|
8077|atzsz|7|0:29:47|0:05:28|0|0:24:47|1|-1|-1|-1|-1|
8078|deep3072|7|0:29:47|0:06:00|0|0:24:47|1|-1|-1|-1|-1|
8079|hyaloid|7|0:29:47|0:12:04|0|0:19:47|2|-1|-1|-1|-1|
8080|qaqc123|7|0:29:47|0:16:53|0|0:29:47|0|-1|-1|-1|-1|
8081|_VK_18|7|0:29:48|0:04:39|0|0:24:48|1|-1|-1|-1|-1|
8082|knuckles333|7|0:29:48|0:11:40|0|0:29:48|0|-1|-1|-1|-1|
8083|samharsh02|7|0:29:48|0:05:40|0|0:29:48|0|-1|-1|-1|-1|
8084|anuskamishra7|7|0:29:48|0:09:32|0|0:24:48|1|-1|-1|-1|-1|
8085|ericjfenton|7|0:29:49|0:09:54|0|0:29:49|0|-1|-1|-1|-1|
8086|raewin|7|0:29:49|0:12:59|0|0:29:49|0|-1|-1|-1|-1|
8087|harshgupta_274402|7|0:29:51|0:09:22|0|0:24:51|1|-1|-1|-1|-1|
8088|Kajoo|7|0:29:51|0:13:44|0|0:24:51|1|-1|-1|-1|-1|
8089|No_one1234|7|0:29:51|0:07:08|0|0:24:51|1|-1|-1|-1|-1|
8090|yog_e-ndra94|7|0:29:52|0:10:15|0|0:29:52|0|-1|-1|-1|-1|
8091|codemolly|7|0:29:52|0:20:06|0|0:24:52|1|-1|-1|-1|-1|
8092|mihaluck|7|0:29:52|0:13:06|0|0:29:52|0|-1|-1|-1|-1|
8093|jie-crb|7|0:29:53|0:05:40|0|0:19:53|2|-1|-1|-1|-1|
8094|goalToPbc|7|0:29:53|0:29:53|0|0:26:16|0|-1|-1|-1|-1|
8095|Shirou20|7|0:29:53|0:09:08|0|0:24:53|1|-1|-1|-1|-1|
8096|user5923JV|7|0:29:54|0:08:06|0|0:29:54|0|-1|-1|-1|-1|
8097|ayushkumarmehta3|7|0:29:55|0:05:11|0|0:24:55|1|-1|-1|-1|-1|
8098|Gaurang1745|7|0:29:55|0:14:42|0|0:24:55|1|-1|-1|-1|-1|
8099|maddy_s|7|0:29:55|0:15:19|0|0:29:55|0|-1|-1|-1|-1|
8100|toaruke-xue-nochao-you-yuan-su|7|0:29:56|0:09:45|0|0:24:56|1|-1|-1|-1|-1|
8101|jayanth_26_01|7|0:29:57|0:03:11|0|0:24:57|1|-1|-1|-1|-1|
8102|priyanshuj_4803|7|0:29:57|0:06:28|0|0:29:57|0|-1|-1|-1|-1|
8103|vikrxnt|7|0:29:57|0:04:25|0|0:24:57|1|-1|-1|-1|-1|
8104|i2elaxed-mahaviralre|7|0:29:57|0:08:55|0|0:14:57|3|-1|-1|-1|-1|
8105|mayankk144|7|0:29:59|0:12:37|0|0:29:59|0|-1|-1|-1|-1|
8106|Amantomar7|7|0:29:59|0:09:13|0|0:19:59|2|-1|-1|-1|-1|
8107|prateekrai2602|7|0:29:59|0:17:38|0|0:29:59|0|-1|-1|-1|-1|
8108|gauravjaiswal237|7|0:30:00|0:20:33|0|0:30:00|0|-1|-1|-1|-1|
8109|Rudraksh_K|7|0:30:01|0:04:19|0|0:20:01|2|-1|-1|-1|-1|
8110|202201185|7|0:30:01|0:06:34|0|0:25:01|1|-1|-1|-1|-1|
8111|aestheticoder|7|0:30:02|0:04:08|0|0:25:02|1|-1|-1|-1|-1|
8112|nat-b|7|0:30:03|0:05:24|0|0:15:03|3|-1|-1|-1|-1|
8113|KartikSharma99|7|0:30:03|0:04:23|0|0:30:03|0|-1|-1|-1|-1|
8114|tryavt|7|0:30:03|0:06:44|1|0:25:03|0|-1|-1|-1|-1|
8115|omgupta20382038|7|0:30:03|0:05:10|0|0:25:03|1|-1|-1|-1|-1|
8116|kashishnegi2303|7|0:30:03|0:11:40|0|0:30:03|0|-1|-1|-1|-1|
8117|Raviteja_8|7|0:30:03|0:03:56|0|0:25:03|1|-1|-1|-1|-1|
8118|hmslondon|7|0:30:05|0:09:22|0|0:20:05|2|-1|-1|-1|-1|
8119|very-smol-brain|7|0:30:05|0:01:40|0|0:25:05|1|-1|-1|-1|-1|
8120|gyanratan-code|7|0:30:06|0:11:02|0|0:30:06|0|-1|-1|-1|-1|
8121|Abhinav_Agarwal|7|0:30:06|0:10:26|0|0:25:06|1|-1|-1|-1|-1|
8122|frosty-grothendieck7v5|7|0:30:06|0:01:25|0|0:25:06|1|-1|-1|-1|-1|
8123|Binary_Coder|7|0:30:07|0:11:49|0|0:25:07|1|-1|-1|-1|-1|
8124|bloody2489|7|0:30:07|0:06:28|0|0:30:07|0|-1|-1|-1|-1|
8125|zen-vaughaniyv|7|0:30:07|0:13:27|0|0:25:07|1|-1|-1|-1|-1|
8126|black_fyre|7|0:30:07|0:06:39|0|0:30:07|0|-1|-1|-1|-1|
8127|rajpiyush278|7|0:30:09|0:05:55|0|0:20:09|2|-1|-1|-1|-1|
8128|busy-mendeleevpny|7|0:30:10|0:03:35|0|0:20:10|2|-1|-1|-1|-1|
8129|Krishna5436A|7|0:30:11|0:05:58|0|0:30:11|0|-1|-1|-1|-1|
8130|j1r4ch1|7|0:30:11|0:06:40|0|0:25:11|1|-1|-1|-1|-1|
8131|Shubh_1301|7|0:30:11|0:04:08|0|0:20:11|2|-1|-1|-1|-1|
8132|samarth1302|7|0:30:11|0:15:17|0|0:30:11|0|-1|-1|-1|-1|
8133|vibrant-jenningsv9f|7|0:30:12|0:04:14|1|0:20:12|1|-1|-1|-1|-1|
8134|hinatashoyou|7|0:30:13|0:14:46|1|0:25:13|0|-1|-1|-1|-1|
8135|satya_868|7|0:30:13|0:10:20|0|0:25:13|1|-1|-1|-1|-1|
8136|yash212|7|0:30:13|0:03:17|0|0:25:13|1|-1|-1|-1|-1|
8137|20zcsWgoYq|7|0:30:13|0:17:24|0|0:30:13|0|-1|-1|-1|-1|
8138|mahendra_2005|7|0:30:13|0:05:37|0|0:25:13|1|-1|-1|-1|-1|
8139|aryan011|7|0:30:14|0:13:14|0|0:30:14|0|-1|-1|-1|-1|
8140|savitore|7|0:30:14|0:09:54|0|0:30:14|0|-1|-1|-1|-1|
8141|nithin_7781|7|0:30:14|0:11:26|0|0:30:14|0|-1|-1|-1|-1|
8142|NandiniCodes|7|0:30:14|0:04:44|0|0:25:14|1|-1|-1|-1|-1|
8143|jvgmg|7|0:30:15|0:05:35|0|0:30:15|0|-1|-1|-1|-1|
8144|_san-jay_|7|0:30:15|0:15:47|0|0:30:15|0|-1|-1|-1|-1|
